AnnexID,Date Order,City,County,Annexation Type,Ordinance Date,Effective Date,Report Date,Authorization Number,Authorization Type,Acreage,Comments,Attachments,OrdDate,EffDate,RepDate,AuthNumber,Acr,Com
303979,16964,Woodstock,Cherokee,Annex,"04-12-2005	","05-01-2005	","01-00-1900	","A#022-05	",Ordinance,"0.84	","	",,4/12/2005,5/1/2005,1/0/1900,A#022-05,0.84,
303980,16965,Douglasville,Douglas,Annex,"04-18-2005	","05-01-2005	","01-00-1900	","O-05-14	",Ordinance,"134.9	","Tributary; Sweetwater Land tract; Douglasville Dev; south of Riverside Pkwy; LL 161-1-5 parcel 1	",,4/18/2005,5/1/2005,1/0/1900,O-05-14,134.9,Tributary; Sweetwater Land tract; Douglasville Dev; south of Riverside Pkwy; LL 161-1-5 parcel 1
303981,16966,Douglasville,Douglas,Annex,"04-18-2005	","05-01-2005	","01-00-1900	","O-05-16	",Ordinance,"38.5	","Tributary; Love Tract; Douglasville Dev.; north of Riverside Pkwy; LL 166-1-5 parcel 1; LL 173-1-5 parcels 6;7;9	",,4/18/2005,5/1/2005,1/0/1900,O-05-16,38.5,Tributary; Love Tract; Douglasville Dev.; north of Riverside Pkwy; LL 166-1-5 parcel 1; LL 173-1-5 parcels 6;7;9
303982,16967,Canton,Cherokee,Annex,"04-21-2005	","05-01-2005	","01-00-1900	","AX0501-001	",Ordinance,"21.62	","12181 Bells Ferry Rd. - Sydney Pointe @ Bells Ferry	",,4/21/2005,5/1/2005,1/0/1900,AX0501-001,21.62,12181 Bells Ferry Rd. - Sydney Pointe @ Bells Ferry
303983,16968,Canton,Cherokee,Annex,"04-21-2005	","05-01-2005	","01-00-1900	","AX0501-002	",Ordinance,"4.9	","12181 Bells Ferry Rd. - Sydney Pointe @ Bells Ferry	",,4/21/2005,5/1/2005,1/0/1900,AX0501-002,4.9,12181 Bells Ferry Rd. - Sydney Pointe @ Bells Ferry
303984,16969,Thomasville,Thomas,Annex,"04-25-2005	","05-01-2005	","01-00-1900	","2005-1	",Ordinance,"less than 1	","small strip of land 31.21` by 200.04`; adjacent to incorporated property owned by same owner	",,4/25/2005,5/1/2005,1/0/1900,2005-1,less than 1,small strip of land 31.21` by 200.04`; adjacent to incorporated property owned by same owner
303985,16970,Thomasville,Thomas,Annex,"04-25-2005	","05-01-2005	","01-00-1900	","2005-1	",Ordinance,"less than 1	","small strip of land 31.21` by 200.04`; adjacent to incorporated property owned by same owner	",,4/25/2005,5/1/2005,1/0/1900,2005-1,less than 1,small strip of land 31.21` by 200.04`; adjacent to incorporated property owned by same owner
303987,16971,Jasper,Pickens,Annex,"03-07-2005	","04-01-2005	","01-00-1900	","05-03-05	",Resolution,"37.88	","William Newton Property map and parcel number 30D-096 of 4.043 acres located on the east side of Hwy 515 Jasper GA and map and parcel number 30D-098 of 33.83 acres located on the north east side of Hwy 515 and south of Old philadelphia road Jasper GA. Both parcels was annexed in the City of Jasper as Commercial-2 with a vote of 4-0 on Mar 7; 2005.	",,3/7/2005,4/1/2005,1/0/1900,05-03-05,37.88,William Newton Property map and parcel number 30D-096 of 4.043 acres located on the east side of Hwy 515 Jasper GA and map and parcel number 30D-098 of 33.83 acres located on the north east side of Hwy 515 and south of Old philadelphia road Jasper GA. Both parcels was annexed in the City of Jasper as Commercial-2 with a vote of 4-0 on Mar 7; 2005.
303988,16972,Jasper,Pickens,Annex,"03-07-2005	","04-01-2005	","01-00-1900	","05-03-04	",Resolution,"See Coments	","Lee Mullins & Jessie Mullina propteries; map and parcel number 41-066 of 1.00 acre located across from M&M Contracting on Hwy 53W; map and parcel number 41-059 of .33 acres located across from Old Annies Resturaunt; map and parcel number 41-070 of .5 acres located on camp road just south of Byrd Electric; 41-071 of .74 acres located just south of Bryd Electric on Camp Road; map and parcel number 41-072 of 1.01 acres located just south of Bryd Electric on Camp Road; 41-054 of .47 acres located at M&M Contracting and map and parcel number 41-056 located at old Annies Resuturaunt on Hwy 53W of .49 acres and 41-055 located behind M&M Contracting of 1.77 acres located on Hwy 53W. all was annexed in the City of Jasper as Commercial-2 on Mar 7; 2005 by a vote of 4-0 by the Jasper City Council.	",,3/7/2005,4/1/2005,1/0/1900,05-03-04,See Coments,Lee Mullins & Jessie Mullina propteries; map and parcel number 41-066 of 1.00 acre located across from M&M Contracting on Hwy 53W; map and parcel number 41-059 of .33 acres located across from Old Annies Resturaunt; map and parcel number 41-070 of .5 acres located on camp road just south of Byrd Electric; 41-071 of .74 acres located just south of Bryd Electric on Camp Road; map and parcel number 41-072 of 1.01 acres located just south of Bryd Electric on Camp Road; 41-054 of .47 acres located at M&M Contracting and map and parcel number 41-056 located at old Annies Resuturaunt on Hwy 53W of .49 acres and 41-055 located behind M&M Contracting of 1.77 acres located on Hwy 53W. all was annexed in the City of Jasper as Commercial-2 on Mar 7; 2005 by a vote of 4-0 by the Jasper City Council.
303989,16973,Jasper,Pickens,Annex,"03-07-2005	","04-01-2005	","01-00-1900	","JA17-002 003	",Resolution,"18.75	","Mitchell Newton Property; map parcels JA17-003 of 6.85 acres and JA17-002 of 11.90 acres located at 88 Holmes Street just east of Hwy 515 off of Camp Road across from the County Garage. Both parcels were annexed into the City of Jasper on Mar 7; 2005 as Commercial-2 by a vote of the City Council 4-0.	",,3/7/2005,4/1/2005,1/0/1900,JA17-002 003,18.75,Mitchell Newton Property; map parcels JA17-003 of 6.85 acres and JA17-002 of 11.90 acres located at 88 Holmes Street just east of Hwy 515 off of Camp Road across from the County Garage. Both parcels were annexed into the City of Jasper on Mar 7; 2005 as Commercial-2 by a vote of the City Council 4-0.
303990,16974,Jasper,Pickens,Annex,"03-07-2005	","04-01-2005	","01-00-1900	","J02-090	",Resolution,"28.3	","Mary Bryant and Kimberly Jarvis property (the old Vernie Jones Estate) map parcel JO2-090 of 28.3 acres located at 1504 Talking Rock Road; Jasper GA. Property was annexed into the City of Jasper at Commercial-2 by a vote of 4-0 by the City Council of Jasper on Mar 7; 2005.	",,3/7/2005,4/1/2005,1/0/1900,J02-090,28.3,Mary Bryant and Kimberly Jarvis property (the old Vernie Jones Estate) map parcel JO2-090 of 28.3 acres located at 1504 Talking Rock Road; Jasper GA. Property was annexed into the City of Jasper at Commercial-2 by a vote of 4-0 by the City Council of Jasper on Mar 7; 2005.
303991,16975,Jasper,Pickens,Annex,"03-07-2005	","04-01-2005	","01-00-1900	","43B-059	",Resolution,"1	","Ernest Bruce Property (old Jasper Auto Supply) map and parcel number 43B-059 of 1.00 acre located at 852 East Church Street; Jasper GA was annexed in the City of Jasper as Commercial-2 by a vote of 4-0 by the City Council of Jasper on Mar 7; 2005.	",,3/7/2005,4/1/2005,1/0/1900,43B-059,1,Ernest Bruce Property (old Jasper Auto Supply) map and parcel number 43B-059 of 1.00 acre located at 852 East Church Street; Jasper GA was annexed in the City of Jasper as Commercial-2 by a vote of 4-0 by the City Council of Jasper on Mar 7; 2005.
303992,16976,Hahira,Lowndes,Annex,"03-03-2005	","04-01-2005	","01-00-1900	","05-01	",Ordinance,"9.25	","	",,3/3/2005,4/1/2005,1/0/1900,05-01,9.25,
303993,16977,Nicholson,Jackson,Annex,"05-02-2005	","06-01-2005	","01-00-1900	","05-2005-#01	",Act,"33.61	","JENNIFER WALDSMITH PROPETY	",,5/2/2005,6/1/2005,1/0/1900,05-2005-#01,33.61,JENNIFER WALDSMITH PROPETY
303994,16978,Baxley,Appling,Annex,"05-10-2005	","06-01-2005	","01-00-1900	","2005-06	",Ordinance,"1.557	","Preclearance for this annexation is being handled by the City Attorney.	",,5/10/2005,6/1/2005,1/0/1900,2005-06,1.557,Preclearance for this annexation is being handled by the City Attorney.
303995,16979,Baxley,Appling,Annex,"05-10-2005	","06-01-2005	","01-00-1900	","2005-07	",Ordinance,"1.193	","Preclearance for this annexation is being handled by the City Attorney.	",,5/10/2005,6/1/2005,1/0/1900,2005-07,1.193,Preclearance for this annexation is being handled by the City Attorney.
303996,16980,Guyton,Effingham,Annex,"05-10-2005	","06-01-2005	","01-00-1900	","303996	",Ordinance,"51.45	","None	",,5/10/2005,6/1/2005,1/0/1900,303996,51.45,None
303997,16981,Canton,Cherokee,Annex,"05-05-2005	","06-01-2005	","01-00-1900	","AX0501-003	",Ordinance,"2.375	","3204 Ridge Road	",,5/5/2005,6/1/2005,1/0/1900,AX0501-003,2.375,3204 Ridge Road
303998,16982,Oakwood,Hall,Annex,"05-09-2005	","06-01-2005	","01-00-1900	","437	",Ordinance,"0.406	","	",,5/9/2005,6/1/2005,1/0/1900,437,0.406,
303999,16983,Oakwood,Hall,Annex,"05-09-2005	","06-01-2005	","01-00-1900	","438	",Ordinance,"0.438	","	",,5/9/2005,6/1/2005,1/0/1900,438,0.438,
304000,16984,Oakwood,Hall,Annex,"05-09-2005	","06-01-2005	","01-00-1900	","439	",Ordinance,"0.429	","	",,5/9/2005,6/1/2005,1/0/1900,439,0.429,
304001,16985,Oakwood,Hall,Annex,"05-09-2005	","06-01-2005	","01-00-1900	","440	",Ordinance,"0.402	","	",,5/9/2005,6/1/2005,1/0/1900,440,0.402,
304002,16986,Oakwood,Hall,Annex,"05-09-2005	","06-01-2005	","01-00-1900	","441	",Ordinance,"0.401	","	",,5/9/2005,6/1/2005,1/0/1900,441,0.401,
304003,16987,Oakwood,Hall,Annex,"05-09-2005	","06-01-2005	","01-00-1900	","442	",Ordinance,"0.401	","	",,5/9/2005,6/1/2005,1/0/1900,442,0.401,
304004,16988,Oakwood,Hall,Annex,"05-09-2005	","06-01-2005	","01-00-1900	","443	",Ordinance,"0.414	","	",,5/9/2005,6/1/2005,1/0/1900,443,0.414,
304005,16989,Oakwood,Hall,Annex,"05-09-2005	","06-01-2005	","01-00-1900	","444	",Ordinance,"0.436	","	",,5/9/2005,6/1/2005,1/0/1900,444,0.436,
304007,16990,Warner Robins,Peach,Annex,"05-16-2005	","06-01-2005	","01-00-1900	","29-05	",Ordinance,"125	","Charles Jordon and Barbara Dover;Tract A; consisting of 125.00 acres; as shown n a plat of survey prepared by Michael L. Clarke; Georgia Registered Land Surveyor No 2555	",,5/16/2005,6/1/2005,1/0/1900,29-05,125,Charles Jordon and Barbara Dover;Tract A; consisting of 125.00 acres; as shown n a plat of survey prepared by Michael L. Clarke; Georgia Registered Land Surveyor No 2555
304008,16991,Smyrna,Cobb,Annex,"05-16-2005	","06-01-2005	","01-00-1900	","2005-7	",Ordinance,"0.283	","	",,5/16/2005,6/1/2005,1/0/1900,2005-7,0.283,
304009,16992,Smyrna,Cobb,Annex,"05-16-2005	","06-01-2005	","01-00-1900	","2005-8	",Ordinance,"0.318	","	",,5/16/2005,6/1/2005,1/0/1900,2005-8,0.318,
304010,16993,Lilburn,Gwinnett,Annex,"12-10-2001	","01-01-2002	","01-00-1900	","019-01	",Ordinance,"60	","	",,12/10/2001,1/1/2002,1/0/1900,019-01,60,
304011,16994,Manchester,Meriwether,Annex,"08-01-2000	","09-01-2000	","01-00-1900	","00	",Ordinance,"89.131	","	",,8/1/2000,9/1/2000,1/0/1900,00,89.131,
304012,16995,Rome,Floyd,Annex,"01-18-2001	","02-01-2001	","01-00-1900	","06-00A	",Ordinance,"-	","	",,1/18/2001,2/1/2001,1/0/1900,06-00A,,
304013,16996,Ellijay,Gilmer,Annex,"10-16-2000	","11-01-2000	","01-00-1900	","101600	",Ordinance,"0.15	","	",,10/16/2000,11/1/2000,1/0/1900,101600,0.15,
304014,16997,Between,Walton,Annex,"05-17-2005	","06-01-2005	","01-00-1900	","05-2	",Resolution,"213	","	",,5/17/2005,6/1/2005,1/0/1900,05-2,213,
304015,16998,Rome,Floyd,Annex,"05-02-2005	","06-01-2005	","01-00-1900	","05-2005A	",Ordinance,"0.41	","	",,5/2/2005,6/1/2005,1/0/1900,05-2005A,0.41,
304016,16999,Lula,Hall,Annex,"04-18-2005	","05-01-2005	","01-00-1900	","41805a	",Ordinance,"11.39	","	",,4/18/2005,5/1/2005,1/0/1900,41805a,11.39,
304017,17000,Good Hope,Walton,Annex,"03-07-2005	","04-01-2005	","01-00-1900	","304017	",Ordinance,"-	","	",,3/7/2005,4/1/2005,1/0/1900,304017,,
304018,17001,Cedartown,Polk,Annex,"05-09-2005	","06-01-2005	","01-00-1900	","6,2005	",Ordinance,"-	","	",,5/9/2005,6/1/2005,1/0/1900,"6,2005",,
304019,17002,Americus,Sumter,Annex,"11-18-2001	","04-01-2005	","01-00-1900	","0-04-11-26	",Ordinance,"124.46	","	",,11/18/2001,4/1/2005,1/0/1900,0-04-11-26,124.46,
304020,17003,Fayetteville,Fayette,Annex,"05-05-2005	","06-01-2005	","01-00-1900	","0-12-05	",Ordinance,"2	","Bevans Enterprise	",,5/5/2005,6/1/2005,1/0/1900,0-12-05,2,Bevans Enterprise
304022,17004,Tifton,Tift,Annex,"03-07-2005	","04-01-2005	","01-00-1900	","2005-003	",Ordinance,"-	","Acreage not listed	",,3/7/2005,4/1/2005,1/0/1900,2005-003,,Acreage not listed
304023,17005,Tifton,Tift,Annex,"03-07-2005	","04-01-2005	","01-00-1900	","2005-01	",Ordinance,"1.226	","	",,3/7/2005,4/1/2005,1/0/1900,2005-01,1.226,
304024,17006,Tifton,Tift,Annex,"03-07-2005	","04-01-2005	","01-00-1900	","2005-05	",Ordinance,"0.32	","	",,3/7/2005,4/1/2005,1/0/1900,2005-05,0.32,
304025,17007,Woodstock,Cherokee,Annex,"05-10-2005	","06-01-2005	","01-00-1900	","023-05	",Ordinance,"1.7	","	",,5/10/2005,6/1/2005,1/0/1900,023-05,1.7,
304026,17008,Buford,Gwinnett,Annex,"05-02-2005	","06-01-2005	","01-00-1900	","304026	",Ordinance,"0.84	","Rogers LL 177	",,5/2/2005,6/1/2005,1/0/1900,304026,0.84,Rogers LL 177
304027,17009,Buford,Gwinnett,Annex,"05-02-2005	","06-01-2005	","01-00-1900	","304027	",Ordinance,"4.164	","Johnson LL 177	",,5/2/2005,6/1/2005,1/0/1900,304027,4.164,Johnson LL 177
304028,17010,Buford,Gwinnett,Annex,"05-02-2005	","06-01-2005	","01-00-1900	","304028	",Ordinance,"4.998 & 1.00	","Bullock LL 178	",,5/2/2005,6/1/2005,1/0/1900,304028,4.998 & 1.00,Bullock LL 178
304029,17011,Buford,Gwinnett,Annex,"05-02-2005	","06-01-2005	","01-00-1900	","304029	",Ordinance,"4	","Cheer LL 178	",,5/2/2005,6/1/2005,1/0/1900,304029,4,Cheer LL 178
304030,17012,Buford,Gwinnett,Annex,"05-02-2005	","06-01-2005	","01-00-1900	","304030	",Ordinance,"4	","Berry LL 300;328	",,5/2/2005,6/1/2005,1/0/1900,304030,4,Berry LL 300;328
304031,17013,Buford,Hall,Annex,"05-02-2005	","06-01-2005	","01-00-1900	","304031	",Ordinance,"0.863	","Bryant LL299	",,5/2/2005,6/1/2005,1/0/1900,304031,0.863,Bryant LL299
304032,17014,Dacula,Gwinnett,Annex,"04-07-2005	","05-01-2005	","01-00-1900	","CD-RZ-2005-04	",Ordinance,"2.0971	","	",,4/7/2005,5/1/2005,1/0/1900,CD-RZ-2005-04,2.0971,
304033,17015,Dacula,Gwinnett,Annex,"03-03-2005	","04-01-2005	","01-00-1900	","CD-RZ-2005-02	",Ordinance,"92.3589	","	",,3/3/2005,4/1/2005,1/0/1900,CD-RZ-2005-02,92.3589,
304034,17016,Dacula,Gwinnett,Annex,"03-03-2005	","04-01-2005	","01-00-1900	","CD-RZ-2005-03	",Ordinance,"55.291	","	",,3/3/2005,4/1/2005,1/0/1900,CD-RZ-2005-03,55.291,
304035,17017,Bremen,Haralson,Annex,"11-08-2004	","12-01-2004	","01-00-1900	","04-11-08	",Ordinance,"0.5	","	",,11/8/2004,12/1/2004,1/0/1900,04-11-08,0.5,
304036,17018,Bremen,Haralson,Annex,"10-18-2004	","11-01-2004	","01-00-1900	","04-10-18	",Ordinance,"0.5	","	",,10/18/2004,11/1/2004,1/0/1900,04-10-18,0.5,
304037,17019,Dallas,Paulding,Annex,"05-02-2005	","06-01-2005	","01-00-1900	","05-10	",Ordinance,"5.434	","	",,5/2/2005,6/1/2005,1/0/1900,05-10,5.434,
304038,17020,Dallas,Paulding,Annex,"05-02-2005	","06-01-2005	","01-00-1900	","5-11	",Ordinance,"2.238	","	",,5/2/2005,6/1/2005,1/0/1900,5-11,2.238,
304039,17021,Locust Grove,Henry,Annex,"04-04-2005	","05-01-2005	","01-00-1900	","05-04-020	",Ordinance,"284.951	","B. Jackson Bandy; 100%; annexed 284.951 acres; rezoned 155.07 acres from RA to C-3; DOJ ltr dtd 6/1/05	",,4/4/2005,5/1/2005,1/0/1900,05-04-020,284.951,B. Jackson Bandy; 100%; annexed 284.951 acres; rezoned 155.07 acres from RA to C-3; DOJ ltr dtd 6/1/05
304040,17022,Dawsonville,Dawson,Annex,"03-20-2000	","04-01-2000	","01-00-1900	","A00-3.20.4	",Ordinance,"29.75	","	",,3/20/2000,4/1/2000,1/0/1900,A00-3.20.4,29.75,
304041,17023,Dawsonville,Dawson,Annex,"03-20-2000	","04-01-2000	","01-00-1900	","A00-3.20.3	",Ordinance,"5	","	",,3/20/2000,4/1/2000,1/0/1900,A00-3.20.3,5,
304042,17024,Dawsonville,Dawson,Annex,"03-20-2000	","04-01-2000	","01-00-1900	","A00-3.20.2	",Ordinance,"22.8	","	",,3/20/2000,4/1/2000,1/0/1900,A00-3.20.2,22.8,
304043,17025,Dawsonville,Dawson,Annex,"03-20-2000	","04-01-2000	","01-00-1900	","A00-3.20.1	",Ordinance,"14.1	","	",,3/20/2000,4/1/2000,1/0/1900,A00-3.20.1,14.1,
304044,17026,Dawsonville,Dawson,Annex,"01-06-2003	","02-01-2003	","01-00-1900	","A03-1.6	",Ordinance,"124.477	","Dot`s Downs	",,1/6/2003,2/1/2003,1/0/1900,A03-1.6,124.477,Dot`s Downs
304045,17027,Savannah,Chatham,Annex,"11-10-2004	","12-01-2004	","01-00-1900	","1-1029-02-009	",Ordinance,"-	","Acreage not listed	",,11/10/2004,12/1/2004,1/0/1900,1-1029-02-009,,Acreage not listed
304046,17028,Dallas,Paulding,Annex,"12-06-2004	","01-01-2005	","01-00-1900	","04-16	",Ordinance,"0.57	","	",,12/6/2004,1/1/2005,1/0/1900,04-16,0.57,
304047,17029,Dallas,Paulding,Annex,"12-06-2004	","01-01-2005	","01-00-1900	","04-15	",Ordinance,"4.81	","	",,12/6/2004,1/1/2005,1/0/1900,04-15,4.81,
304048,17030,Dallas,Paulding,Annex,"12-06-2004	","01-01-2005	","01-00-1900	","04-14	",Ordinance,"6.51	","	",,12/6/2004,1/1/2005,1/0/1900,04-14,6.51,
304049,17031,Savannah,Chatham,Annex,"09-30-2004	","10-01-2004	","01-00-1900	","1-1003-01-034	",Ordinance,"7.73	","	",,9/30/2004,10/1/2004,1/0/1900,1-1003-01-034,7.73,
304050,17032,Savannah,Chatham,Annex,"05-27-2004	","06-01-2004	","01-00-1900	","304050	",Ordinance,"1.42; 12.53; 284.60	","	",,5/27/2004,6/1/2004,1/0/1900,304050,1.42; 12.53; 284.60,
304051,17033,Lula,Hall,Annex,"05-16-2005	","06-01-2005	","01-00-1900	","41805a	",Ordinance,"11.409	","B-3 LLC - D. Merritt & J. Stephens 11.409 acres	",,5/16/2005,6/1/2005,1/0/1900,41805a,11.409,B-3 LLC - D. Merritt & J. Stephens 11.409 acres
304053,17034,Chatsworth,Murray,Annex,"04-14-2005	","05-01-2005	","01-00-1900	","304053	",Ordinance,"-	","No acreage listed	",,4/14/2005,5/1/2005,1/0/1900,304053,,No acreage listed
304054,17035,Kingsland,Camden,Annex,"05-23-2005	","06-01-2005	","01-00-1900	","2005-7	",Ordinance,"1.56	","W.A. & E.C. Bennett	",,5/23/2005,6/1/2005,1/0/1900,2005-7,1.56,W.A. & E.C. Bennett
304055,17036,Kingsland,Camden,Annex,"04-25-2005	","05-01-2005	","01-00-1900	","2005-2	",Ordinance,"14.29	","Petro Stopping Center; L.P.	",,4/25/2005,5/1/2005,1/0/1900,2005-2,14.29,Petro Stopping Center; L.P.
304056,17037,Sugar Hill,Gwinnett,Annex,"03-14-2005	","04-01-2005	","01-00-1900	","AX-04-028	",Ordinance,"8.67	","	",,3/14/2005,4/1/2005,1/0/1900,AX-04-028,8.67,
304057,17038,Lovejoy,Clayton,Annex,"04-12-2005	","05-01-2005	","01-00-1900	","304057	",Ordinance,"49.22	","	",,4/12/2005,5/1/2005,1/0/1900,304057,49.22,
304058,17039,Ellijay,Gilmer,Annex,"06-03-2005	","07-01-2005	","01-00-1900	","304058	",Ordinance,"5.27	","There were no dates what so ever on the letter so I used the recieved date.If you received a copy of the ordinance; it states that the authorized date is the first day of the month following the approval.	",,6/3/2005,7/1/2005,1/0/1900,304058,5.27,There were no dates what so ever on the letter so I used the recieved date.If you received a copy of the ordinance; it states that the authorized date is the first day of the month following the approval.
304059,17040,Ellijay,Gilmer,Annex,"06-03-2005	","07-01-2005	","01-00-1900	","304059	",Ordinance,"6.12	","There were not any dates at all on the letter so I dated it with the date I recieved it. The approval date is the first day of the month following the approval.	",,6/3/2005,7/1/2005,1/0/1900,304059,6.12,There were not any dates at all on the letter so I dated it with the date I recieved it. The approval date is the first day of the month following the approval.
304060,17041,Ellijay,Gilmer,Annex,"06-03-2005	","07-01-2005	","01-00-1900	","304060	",Ordinance,"9.86	","There were not any dates at all so I used the recieve by date. Approval date is first day of the month following the approval.	",,6/3/2005,7/1/2005,1/0/1900,304060,9.86,There were not any dates at all so I used the recieve by date. Approval date is first day of the month following the approval.
304061,17042,Social Circle,Walton,Annex,"04-17-2005	","05-01-2005	","01-00-1900	","304061	",Ordinance,"1196.242	","Stanton Springs	",,4/17/2005,5/1/2005,1/0/1900,304061,1196.242,Stanton Springs
304062,17043,Carl,Barrow,Annex,"05-19-2005	","06-01-2005	","01-00-1900	","39-101	",Ordinance,"56.47	","The annexation was mailed to SOS being my 1st annexation. Received letter from sos saying they didn`t handle any longer and would forward to DCA.	",,5/19/2005,6/1/2005,1/0/1900,39-101,56.47,The annexation was mailed to SOS being my 1st annexation. Received letter from sos saying they didn`t handle any longer and would forward to DCA.
304063,17044,Lilburn,Gwinnett,Annex,"01-12-2005	","02-01-2005	","01-00-1900	","107-04	",Ordinance,"1.8	","	",,1/12/2005,2/1/2005,1/0/1900,107-04,1.8,
304064,17045,Dawsonville,Dawson,Annex,"09-18-2000	","10-01-2000	","01-00-1900	","2000-38.04 ac.	",Ordinance,"38.04	","	",,9/18/2000,10/1/2000,1/0/1900,2000-38.04 ac.,38.04,
304065,17046,Nicholson,Jackson,Annex,"06-06-2005	","07-01-2005	","01-00-1900	","06-2005-01	",Act,"266.82	","Evelyn Byers Bell and George Bell	",,6/6/2005,7/1/2005,1/0/1900,06-2005-01,266.82,Evelyn Byers Bell and George Bell
304066,17047,Statesboro,Bulloch,Annex,"03-29-2005	","04-01-2005	","01-00-1900	","304066	",Ordinance,"4.18	","	",,3/29/2005,4/1/2005,1/0/1900,304066,4.18,
304067,17048,Jackson,Butts,Annex,"06-07-2005	","07-01-2005	","01-00-1900	","2005-3A	",Ordinance,"2.18	","	",,6/7/2005,7/1/2005,1/0/1900,2005-3A,2.18,
304068,17049,Newnan,Coweta,Annex,"05-24-2005	","06-01-2005	","01-00-1900	","2005-16	",Ordinance,"2.3	","1.854 and 0.457 acres	",,5/24/2005,6/1/2005,1/0/1900,2005-16,2.3,1.854 and 0.457 acres
304069,17050,Dallas,Paulding,Annex,"06-06-2005	","07-01-2005	","01-00-1900	","05-14	",Ordinance,"0.889	","	",,6/6/2005,7/1/2005,1/0/1900,05-14,0.889,
304070,17051,Dallas,Paulding,Annex,"06-06-2005	","07-01-2005	","01-00-1900	","05-15	",Ordinance,"5.03	","	",,6/6/2005,7/1/2005,1/0/1900,05-15,5.03,
304071,17052,Powder Springs,Cobb,Annex,"05-16-2005	","06-01-2005	","01-00-1900	","2005-12	",Ordinance,"22.4	","	",,5/16/2005,6/1/2005,1/0/1900,2005-12,22.4,
304072,17053,Powder Springs,Cobb,Annex,"05-02-2005	","06-01-2005	","01-00-1900	","2005-03	",Ordinance,"8.817	","	",,5/2/2005,6/1/2005,1/0/1900,2005-03,8.817,
304073,17054,Loganville,Walton,Annex,"06-09-2005	","07-01-2005	","01-00-1900	","A05-005	",Ordinance,"24.05	","Delete	",,6/9/2005,7/1/2005,1/0/1900,A05-005,24.05,Delete
304074,17055,Loganville,Walton,Annex,"06-09-2005	","07-01-2005	","01-00-1900	","A05-005	",Ordinance,"24.05	","Stonecreek; LLC 4991 Hwy 81 N. Map & Parcel #C16-14	",,6/9/2005,7/1/2005,1/0/1900,A05-005,24.05,Stonecreek; LLC 4991 Hwy 81 N. Map & Parcel #C16-14
304075,17056,Loganville,Walton,Annex,"06-09-2005	","07-01-2005	","01-00-1900	","A05-007	",Ordinance,"7.893	","Stonecreek; LLC 5031 Hwy 81 N Map & Parcel #C16-15	",,6/9/2005,7/1/2005,1/0/1900,A05-007,7.893,Stonecreek; LLC 5031 Hwy 81 N Map & Parcel #C16-15
304076,17057,Loganville,Walton,Annex,"06-09-2005	","07-01-2005	","01-00-1900	","A05-009	",Ordinance,"19.088	","Stonecreek; LLC Hwy 81 N. Map & Parcel #C16-16	",,6/9/2005,7/1/2005,1/0/1900,A05-009,19.088,Stonecreek; LLC Hwy 81 N. Map & Parcel #C16-16
304077,17058,Dawsonville,Dawson,Annex,"04-04-2005	","05-01-2005	","01-00-1900	","ANX04-006	",Ordinance,"1.934	","Centofani/Deane	",,4/4/2005,5/1/2005,1/0/1900,ANX04-006,1.934,Centofani/Deane
304078,17059,Dawsonville,Dawson,Annex,"04-04-2005	","05-01-2005	","01-00-1900	","ANX04-007	",Ordinance,"1.296	","Dolan	",,4/4/2005,5/1/2005,1/0/1900,ANX04-007,1.296,Dolan
304079,17060,Dawsonville,Dawson,Annex,"06-06-2005	","07-01-2005	","01-00-1900	","ANX05-001	",Ordinance,"4.981	","Sosebee	",,6/6/2005,7/1/2005,1/0/1900,ANX05-001,4.981,Sosebee
304080,17061,Ringgold,Catoosa,Annex,"06-13-2005	","07-01-2005	","01-00-1900	","05-0613-01	",Ordinance,"16.99	","	",,6/13/2005,7/1/2005,1/0/1900,05-0613-01,16.99,
304081,17062,Kingsland,Camden,Annex,"05-23-2005	","06-01-2005	","01-00-1900	","2005-07	",Ordinance,"1.561	","WA & EC Bennett	",,5/23/2005,6/1/2005,1/0/1900,2005-07,1.561,WA & EC Bennett
304082,17063,Kingsland,Camden,Annex,"04-25-2005	","05-01-2005	","01-00-1900	","2005-02	",Ordinance,"14.29	","Petro Stopping Centers; L.P. Center #44	",,4/25/2005,5/1/2005,1/0/1900,2005-02,14.29,Petro Stopping Centers; L.P. Center #44
304083,17064,Kingsland,Camden,Deannex,"04-25-2005	","05-01-2005	","01-00-1900	","2005-03	",Ordinance,"0.9638	","Grady Burrow	",,4/25/2005,5/1/2005,1/0/1900,2005-03,0.9638,Grady Burrow
304084,17065,Baxley,Appling,Annex,"06-14-2005	","07-01-2005	","01-00-1900	","2005-09	",Ordinance,"0.9	","Pre-clearance will be submitted by the City Attorney	",,6/14/2005,7/1/2005,1/0/1900,2005-09,0.9,Pre-clearance will be submitted by the City Attorney
304085,17066,Baxley,Appling,Annex,"06-14-2005	","07-01-2005	","01-00-1900	","2005-10	",Ordinance,"0.728	","Pre-clearance is submitted by the City Attorney	",,6/14/2005,7/1/2005,1/0/1900,2005-10,0.728,Pre-clearance is submitted by the City Attorney
304086,17067,Baxley,Appling,Annex,"06-21-2005	","07-01-2005	","01-00-1900	","2005-11	",Ordinance,"0.728	","Pre-clearance is filed by the City Attorney	",,6/21/2005,7/1/2005,1/0/1900,2005-11,0.728,Pre-clearance is filed by the City Attorney
